time,ax,ay,az,atotal
104.196,-0.98,-0.07,1.93,2.17
104.206,-0.94,-0.07,1.88,2.10
104.216,-0.75,0.03,1.84,1.99
104.226,-0.71,0.03,1.91,2.03
104.236,-0.94,-0.01,1.97,2.18
104.246,-0.93,-0.04,1.89,2.11
104.256,-0.74,-0.04,2.00,2.14
104.266,-0.65,0.01,1.85,1.96
104.276,-0.84,-0.05,1.97,2.14
104.286,-1.01,0.05,1.92,2.18
104.296,-0.91,0.00,1.78,2.00
104.306,-0.75,0.07,1.78,1.94
104.316,-0.79,0.05,1.93,2.09
104.326,-1.03,0.01,1.62,1.92
104.336,-0.93,-0.04,1.72,1.96
104.346,-0.77,0.03,1.74,1.90
104.356,-0.80,-0.03,1.68,1.86
104.366,-1.00,-0.05,1.79,2.05
104.376,-1.01,-0.04,1.69,1.97
104.386,-0.82,0.00,1.62,1.82
104.396,-0.69,0.12,1.90,2.02
104.406,-0.83,-0.00,1.99,2.15
104.416,-0.96,-0.05,1.82,2.06
104.426,-0.92,0.05,1.86,2.07
104.436,-0.74,0.21,1.75,1.91
104.446,-0.82,0.16,1.71,1.91
104.456,-1.00,0.09,1.85,2.11
104.466,-0.96,0.02,1.75,2.00
104.476,-0.81,0.00,1.58,1.77
104.486,-0.75,0.06,1.80,1.96
104.496,-0.96,0.07,1.98,2.20
104.506,-1.02,0.11,1.79,2.06
104.516,-0.86,0.08,2.01,2.19
104.526,-0.74,0.09,1.99,2.12
104.536,-0.85,0.03,2.08,2.24
104.546,-1.04,0.14,1.85,2.12
104.556,-0.94,0.07,1.68,1.93
104.566,-0.74,0.13,1.82,1.97
104.576,-0.83,0.07,1.81,1.99
104.586,-1.02,0.01,1.49,1.81
104.596,-1.04,0.05,1.63,1.93
104.606,-0.85,0.11,1.62,1.83
104.615,-0.87,0.11,1.45,1.69
104.626,-1.03,0.07,1.75,2.03
104.635,-1.05,0.07,1.73,2.02
104.645,-0.91,0.10,1.65,1.89
104.656,-0.74,0.18,1.73,1.89
104.665,-0.90,0.12,1.84,2.05
104.675,-1.03,0.13,1.43,1.77
104.685,-1.03,0.09,1.35,1.70
104.695,-0.85,0.18,1.51,1.74
104.705,-0.90,0.08,1.65,1.88
104.715,-1.09,0.03,1.43,1.80
104.725,-1.03,0.02,1.45,1.78
104.735,-0.91,0.10,1.39,1.67
104.745,-0.80,0.11,1.62,1.81
104.755,-0.97,0.03,1.66,1.92
104.765,-1.05,0.01,1.43,1.78
104.775,-0.90,0.02,1.67,1.90
104.785,-0.83,0.12,1.62,1.82
104.796,-0.92,0.08,1.95,2.16
104.805,-1.12,0.06,1.62,1.97
104.815,-1.03,0.03,1.52,1.84
104.825,-0.84,0.24,1.75,1.95
104.835,-0.85,0.17,2.02,2.20
104.845,-1.03,0.13,1.69,1.98
104.855,-1.07,0.13,1.74,2.05
104.865,-0.85,0.15,1.87,2.06
104.875,-0.81,0.18,1.95,2.12
104.885,-1.01,0.12,1.95,2.20
104.895,-1.09,0.07,1.75,2.06
104.905,-0.95,0.06,1.71,1.96
104.915,-0.77,0.20,1.85,2.01
104.925,-0.93,0.21,1.66,1.92
104.935,-1.08,0.25,1.48,1.85
104.945,-1.01,0.14,1.53,1.84
104.955,-0.85,0.16,1.52,1.75
104.965,-0.86,0.13,1.55,1.77
104.975,-1.08,0.12,1.44,1.80
104.985,-1.09,0.09,1.32,1.71
104.995,-0.91,0.19,1.38,1.66
105.005,-0.85,0.14,1.55,1.77
105.015,-1.04,0.04,1.51,1.83
105.025,-1.15,0.04,1.31,1.74
105.035,-0.99,0.04,1.39,1.70
105.045,-0.85,0.09,1.63,1.84
105.055,-0.98,0.01,1.59,1.87
105.065,-1.16,0.04,1.26,1.71
105.075,-1.08,0.06,1.24,1.65
105.085,-0.93,0.18,1.29,1.60
105.095,-0.95,0.18,1.38,1.69
105.105,-1.12,0.08,1.25,1.68
105.115,-1.14,0.03,1.07,1.57
105.125,-0.95,0.02,1.14,1.49
105.135,-0.86,0.14,1.56,1.78
105.145,-1.06,0.06,1.35,1.71
105.155,-1.11,0.05,1.17,1.61
105.165,-1.04,0.06,1.32,1.68
105.175,-0.87,0.20,1.44,1.69
105.185,-1.01,0.19,1.50,1.82
105.195,-1.13,0.14,1.31,1.73
105.205,-1.06,0.08,1.27,1.65
105.215,-0.94,0.11,1.41,1.70
105.225,-0.89,0.16,1.71,1.93
105.235,-1.11,-0.02,1.55,1.91
105.245,-1.12,-0.07,1.34,1.75
105.255,-0.99,0.08,1.43,1.74
105.264,-0.85,0.19,1.58,1.80
105.275,-1.05,0.11,1.49,1.82
105.285,-1.11,0.05,1.50,1.87
105.295,-1.03,0.00,1.47,1.80
105.305,-0.89,0.05,1.60,1.83
105.314,-1.02,0.14,1.73,2.01
105.325,-1.19,-0.01,1.29,1.75
105.334,-1.13,0.03,1.28,1.71
105.344,-0.91,0.11,1.37,1.65
105.354,-0.96,0.14,1.43,1.73
105.365,-1.13,0.06,1.33,1.74
105.375,-1.21,-0.05,1.16,1.68
105.385,-1.06,-0.01,1.03,1.48
105.395,-0.97,0.05,1.22,1.56
105.404,-1.10,-0.03,1.30,1.71
105.414,-1.20,-0.04,0.85,1.47
105.424,-1.05,-0.04,1.02,1.46
105.435,-0.89,0.06,1.10,1.42
105.444,-1.00,-0.00,1.12,1.50
105.454,-1.20,0.02,1.03,1.58
105.464,-1.16,0.03,1.17,1.65
105.474,-0.99,0.10,1.21,1.57
105.484,-0.96,0.09,1.45,1.74
105.494,-1.15,-0.01,1.08,1.58
105.504,-1.18,-0.05,1.00,1.55
105.514,-0.96,0.06,1.08,1.45
105.524,-0.90,0.09,1.22,1.52
105.534,-1.01,0.05,1.32,1.67
105.544,-1.12,-0.01,1.22,1.66
105.554,-1.01,0.01,0.98,1.41
105.564,-0.90,0.16,1.14,1.46
105.574,-0.95,0.13,1.50,1.78
105.584,-1.16,0.07,1.09,1.60
105.594,-1.11,-0.00,0.94,1.46
105.604,-0.91,0.01,0.98,1.33
105.614,-0.84,0.11,1.31,1.56
105.624,-1.05,0.11,0.96,1.42
105.634,-1.09,-0.03,0.82,1.36
105.644,-0.92,0.01,0.95,1.32
105.654,-0.85,0.05,1.21,1.48
105.664,-0.99,0.06,1.38,1.70
105.674,-1.08,0.02,1.18,1.60
105.684,-0.94,-0.02,1.17,1.50
105.694,-0.83,0.09,1.37,1.60
105.704,-0.89,0.07,1.56,1.80
105.714,-1.07,0.04,1.17,1.59
105.724,-1.03,0.04,1.23,1.61
105.734,-0.84,0.17,1.32,1.57
105.744,-0.91,0.11,1.41,1.69
105.754,-1.02,0.09,1.26,1.63
105.764,-1.04,0.04,0.98,1.43
105.774,-0.88,0.05,0.93,1.28
105.784,-0.76,0.14,1.28,1.49
105.794,-0.89,0.10,1.17,1.47
105.804,-0.98,0.05,0.87,1.31
105.814,-0.90,0.09,1.01,1.36
105.824,-0.84,0.13,1.12,1.40
105.834,-0.89,0.11,1.35,1.62
105.844,-1.06,-0.06,1.18,1.59
105.854,-1.00,-0.11,1.07,1.47
105.864,-0.85,0.03,1.20,1.47
105.874,-0.80,0.06,1.47,1.67
105.884,-0.94,0.01,1.14,1.48
105.894,-0.98,-0.03,0.95,1.36
105.904,-0.78,0.01,1.25,1.47
105.914,-0.76,0.06,1.33,1.53
105.923,-0.93,0.04,1.40,1.68
105.934,-1.06,-0.05,1.15,1.56
105.944,-0.91,-0.04,1.16,1.48
105.954,-0.79,0.09,1.19,1.42
105.964,-0.87,0.08,1.35,1.61
105.974,-0.95,0.05,1.13,1.48
105.983,-0.90,-0.05,1.05,1.38
105.993,-0.77,0.06,1.09,1.33
106.003,-0.81,0.07,1.39,1.62
106.013,-0.91,0.03,1.44,1.70
106.023,-0.96,-0.14,1.28,1.61
106.033,-0.77,-0.13,1.36,1.57
106.043,-0.73,0.03,1.45,1.63
106.053,-0.86,0.04,1.52,1.75
106.063,-0.92,-0.05,1.33,1.61
106.073,-0.83,-0.04,1.25,1.50
106.083,-0.73,0.13,1.27,1.47
106.093,-0.83,0.08,1.59,1.79
106.103,-0.95,0.11,1.24,1.57
106.113,-0.95,0.01,1.24,1.56
106.123,-0.78,0.11,1.28,1.50
106.133,-0.74,0.10,1.59,1.76
106.143,-0.86,0.02,1.43,1.67
106.153,-0.90,-0.04,1.31,1.59
106.163,-0.79,-0.05,1.23,1.46
106.173,-0.72,0.01,1.58,1.74
106.183,-0.82,0.05,1.56,1.77
106.193,-0.96,-0.03,1.28,1.60
106.203,-0.87,-0.07,1.16,1.45
106.213,-0.74,0.02,1.23,1.43
106.223,-0.81,0.01,1.52,1.72
106.233,-0.97,0.00,1.17,1.52
106.243,-0.96,-0.09,1.12,1.48
106.253,-0.79,-0.02,1.32,1.54
106.263,-0.78,-0.01,1.61,1.79
106.273,-0.87,0.01,1.39,1.64
106.283,-0.98,-0.07,1.21,1.56
106.293,-0.86,0.01,1.27,1.53
106.303,-0.75,0.03,1.60,1.77
106.313,-0.89,-0.03,1.60,1.83
106.323,-0.98,-0.16,1.19,1.54
106.333,-0.88,-0.10,1.13,1.43
106.343,-0.73,0.03,1.31,1.50
106.353,-0.82,0.10,1.44,1.66
106.363,-0.97,-0.01,1.10,1.46
106.373,-0.98,-0.18,1.08,1.47
106.383,-0.88,-0.06,1.06,1.37
106.393,-0.87,0.05,1.36,1.61
106.403,-0.96,0.07,1.19,1.53
106.413,-0.97,-0.08,0.88,1.32
106.423,-0.78,-0.02,1.00,1.27
106.433,-0.81,0.05,1.25,1.49
106.443,-0.81,0.09,1.25,1.49
106.453,-1.02,-0.07,0.86,1.33
106.463,-0.89,-0.03,0.97,1.31
106.473,-0.80,0.10,1.08,1.35
106.483,-0.87,0.08,1.04,1.36
106.493,-0.97,0.03,0.95,1.36
106.503,-0.91,-0.10,1.06,1.40
106.513,-0.82,-0.04,0.84,1.17
106.523,-0.78,0.10,1.06,1.32
106.533,-0.96,0.04,0.88,1.30
106.543,-1.02,-0.05,0.61,1.19
106.553,-0.84,0.09,0.73,1.12
106.563,-0.79,0.09,0.85,1.16
106.573,-0.88,0.14,0.90,1.27
106.583,-1.02,0.00,0.58,1.17
106.593,-0.90,-0.11,0.43,1.00
106.603,-0.81,0.04,0.72,1.09
106.613,-0.83,0.04,0.91,1.23
106.623,-0.94,-0.05,0.50,1.06
106.633,-0.86,-0.08,0.59,1.05
106.642,-0.76,0.05,0.47,0.89
106.653,-0.81,0.14,0.69,1.07
106.662,-0.90,0.10,0.67,1.12
106.672,-0.97,-0.13,0.48,1.09
106.682,-0.80,-0.05,0.44,0.91
106.693,-0.74,0.04,0.78,1.08
106.702,-0.83,0.01,0.92,1.24
106.713,-0.96,-0.14,0.51,1.10
106.722,-0.83,-0.18,0.78,1.15
106.732,-0.77,0.00,0.92,1.20
106.742,-0.86,0.05,1.08,1.38
106.753,-0.97,-0.03,0.95,1.36
106.762,-0.92,-0.14,0.76,1.20
106.772,-0.82,-0.03,0.48,0.95
106.782,-0.76,0.02,0.79,1.10
106.792,-0.83,-0.03,0.76,1.13
106.802,-0.89,-0.16,0.56,1.07
106.812,-0.75,-0.19,0.36,0.86
106.822,-0.74,-0.13,0.69,1.02
106.832,-0.79,-0.08,0.75,1.09
106.842,-0.93,-0.15,0.55,1.09
106.852,-0.83,-0.26,0.51,1.00
106.862,-0.74,-0.16,0.70,1.03
106.872,-0.72,-0.14,0.97,1.22
106.882,-0.87,-0.10,0.86,1.22
106.892,-0.92,-0.06,0.85,1.25
106.902,-0.76,-0.18,0.71,1.06
106.912,-0.73,-0.18,1.09,1.32
106.922,-0.77,-0.18,1.05,1.32
106.932,-0.88,-0.21,0.73,1.16
